name,http_last_check,http_status,https_last_check,https_status
staubin.free.fr,2022-12-13,200 OK,2022-12-13,Timeout
steige.free.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
steinseltz.free.fr,2022-12-13,200 OK,2022-12-13,Timeout
sthilaireenmorvan.free.fr,2022-12-13,302  http://www.mairie-st-hilaire-en-morvan.fr/,2022-12-13,Timeout
stmandesurbredoire.free.fr,2022-12-13,200 OK,2022-12-13,Timeout
stmartinlegreard.free.fr,2022-12-13,403 Forbidden,2022-12-13,Timeout
stmicheldelapujade.free.fr,2022-12-13,403 Forbidden,2022-12-13,Timeout
stnicolaslachapelle.free.fr,2022-12-13,200 OK,2022-12-13,Timeout
stpierredartheglise.free.fr,2022-12-13,200 OK,2022-12-13,Timeout
amfreville.suriton.free.fr,2022-12-13,200 OK,2022-12-13,Timeout
tartonne.free.fr,2022-12-13,200 OK,2022-12-13,Timeout
encausse.les.thermes.free.fr,2022-12-13,200 OK,2022-12-13,Timeout
thoisylaberchere.free.fr,2022-12-13,200 OK,2022-12-13,Timeout
thourie.free.fr,2022-12-13,403 Forbidden,2022-12-13,Timeout
treffendel.free.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
treziers.free.fr,2022-12-13,200 OK,2022-12-13,Timeout
trinitethouberville.free.fr,2022-12-13,200 OK,2022-12-13,Timeout
trouville76.free.fr,2022-12-13,200 OK,2022-12-13,Timeout
vandenesse.free.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
info.vasselay.free.fr,2022-12-13,403 Forbidden,2022-12-13,Timeout
vaylats.free.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
vernais.free.fr,2022-12-13,200 OK,2022-12-13,Timeout
vernioz.free.fr,2022-12-13,401 Authorization Required,2022-12-13,Timeout
vierville.free.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
besse.village.free.fr,2022-12-13,403 Forbidden,2022-12-13,Timeout
voutre.mon.village.free.fr,2022-12-13,403 Forbidden,2022-12-13,Timeout
www.voutre.mon.village.free.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
villardarene.free.fr,2022-12-13,301 Moved Permanently https://www.villardarene.fr,2022-12-13,Timeout
brousses.villaret.free.fr,2022-12-13,200 OK,2022-12-13,Timeout
vissec.free.fr,2022-12-13,200 OK,2022-12-13,Timeout
voiteur.free.fr,2022-12-13,301 Moved Permanently http://www.voiteur.fr,2022-12-13,Timeout
volckerinckhove.free.fr,2022-12-13,200 OK,2022-12-13,Timeout
vollore.free.fr,2022-12-13,200 OK,2022-12-13,Timeout
sauville.vosges.free.fr,2022-12-13,200 OK,2022-12-13,Timeout
wuenheim.free.fr,2022-12-13,200 OK,2022-12-13,Timeout
rimbach.zell.free.fr,2022-12-13,200 OK,2022-12-13,Timeout
moitron.free-h.fr,2022-12-13,200 OK,2022-12-13,[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:997)
fremainville.fr,2022-12-13,301 Moved Permanently http://www.fremainville.fr/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'fremainville.fr'. (_ssl.c:997)"
www.fremainville.fr,2022-12-13,200 OK,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.fremainville.fr'. (_ssl.c:997)"
fresnois.fr,2022-12-13,200 OK,2022-12-13,Timeout
www.fresnois.fr,2022-12-13,200 OK,2022-12-13,Timeout
fresse-sur-moselle.fr,2022-12-13,200 OK,2022-12-13,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:997)
www.fresse-sur-moselle.fr,2022-12-13,200 OK,2022-12-13,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:997)
fressin.fr,2022-12-13,200 OK,2022-12-13,200 OK
www.fressin.fr,2022-12-13,200 OK,2022-12-13,200 OK
